0.00	0.10	933	65	868
0.10	0.20	450	47	403
0.20	0.30	69	14	55
0.30	0.40	6	2	4
0.40	0.50	0	0	0
0.50	0.60	0	0	0
0.60	0.70	2	1	1
0.70	0.80	2	0	2
0.80	0.90	2	2	0
0.90	1.00	8	5	3
