0.00	0.10	1430	96	1334
0.10	0.20	1	1	0
0.20	0.30	0	0	0
0.30	0.40	3	3	0
0.40	0.50	2	2	0
0.50	0.60	2	2	0
0.60	0.70	4	4	0
0.70	0.80	2	2	0
0.80	0.90	6	6	0
0.90	1.00	22	20	2
