0.00	0.10	554191	7061	547130
0.10	0.20	488	467	21
0.20	0.30	459	450	9
0.30	0.40	490	477	13
0.40	0.50	431	416	15
0.50	0.60	329	328	1
0.60	0.70	588	585	3
0.70	0.80	1009	1008	1
0.80	0.90	1291	1288	3
0.90	1.00	5588	5572	16
